Year,Territorio,Comarca,Municipio,Unidad,GeoCode,Value
2022,,,Aulesti,Por 1.000 habitantes,Aulesti,0.0
2010,,,Muskiz,Por 1.000 habitantes,Muskiz,16.8
2011,,,Muskiz,Por 1.000 habitantes,Muskiz,11.2
2012,,,Muskiz,Por 1.000 habitantes,Muskiz,11.0
2013,,,Muskiz,Por 1.000 habitantes,Muskiz,5.4
2014,,,Muskiz,Por 1.000 habitantes,Muskiz,5.4
2015,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2016,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2017,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2018,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2019,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2020,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2021,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2022,,,Muskiz,Por 1.000 habitantes,Muskiz,0.0
2010,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2011,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2012,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2013,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2014,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2015,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2016,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2017,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2018,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2019,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2020,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2021,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2022,,,Otxandio,Por 1.000 habitantes,Otxandio,0.0
2010,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2011,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2012,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2013,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2014,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2015,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2016,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2017,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2018,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2019,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2020,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2021,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2022,,,Ondarroa,Por 1.000 habitantes,Ondarroa,0.0
2010,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2011,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2012,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2013,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2014,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2015,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2016,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2017,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2018,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2019,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2020,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2021,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2022,,,Urduña/Orduña,Por 1.000 habitantes,Urduña/Orduña,0.0
2010,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2011,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2012,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2013,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2014,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2015,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2016,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2017,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2018,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2019,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2020,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2021,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2022,,,Orozko,Por 1.000 habitantes,Orozko,0.0
2010,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2011,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2012,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2013,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2014,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2015,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2016,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2017,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2018,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2019,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2020,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2021,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2022,,,Sukarrieta,Por 1.000 habitantes,Sukarrieta,0.0
2010,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2011,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2012,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2013,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2014,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2015,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2016,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2017,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2018,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2019,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2020,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2021,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2022,,,Plentzia,Por 1.000 habitantes,Plentzia,0.0
2010,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2011,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2012,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2013,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2014,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2015,,,Portugalete,Por 1.000 habitantes,Portugalete,0.7
2016,,,Portugalete,Por 1.000 habitantes,Portugalete,0.7
2017,,,Portugalete,Por 1.000 habitantes,Portugalete,0.7
2018,,,Portugalete,Por 1.000 habitantes,Portugalete,0.7
2019,,,Portugalete,Por 1.000 habitantes,Portugalete,0.7
2020,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2021,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2022,,,Portugalete,Por 1.000 habitantes,Portugalete,0.0
2010,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2011,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2012,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2013,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2014,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2015,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2016,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2017,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2018,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2019,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2020,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2021,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2022,,,Errigoiti,Por 1.000 habitantes,Errigoiti,0.0
2010,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2011,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2012,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2013,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2014,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2015,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2016,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2017,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2018,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2019,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2020,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2021,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2022,,,Valle de Trápaga-Trapagaran,Por 1.000 habitantes,Valle de Trápaga-Trapagaran,0.0
2010,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2011,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2012,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2013,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2014,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2015,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2016,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2017,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2018,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2019,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2020,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2021,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2022,,,Lezama,Por 1.000 habitantes,Lezama,0.0
2010,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.0
2011,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.3
2012,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.3
2013,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.3
2014,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.3
2015,,,Santurtzi,Por 1.000 habitantes,Santurtzi,1.0
2016,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.7
2017,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.7
2018,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.7
2019,,,Santurtzi,Por 1.000 habitantes,Santurtzi,0.7
2020,,,Santurtzi,Por 1.000 habitantes,Santurtzi,2.7
2021,,,Santurtzi,Por 1.000 habitantes,Santurtzi,4.1
2022,,,Santurtzi,Por 1.000 habitantes,Santurtzi,4.1
2010,,,Ortuella,Por 1.000 habitantes,Ortuella,0.0
2011,,,Ortuella,Por 1.000 habitantes,Ortuella,0.0
2012,,,Ortuella,Por 1.000 habitantes,Ortuella,8.8
2013,,,Ortuella,Por 1.000 habitantes,Ortuella,8.8
2014,,,Ortuella,Por 1.000 habitantes,Ortuella,8.8
2015,,,Ortuella,Por 1.000 habitantes,Ortuella,8.8
2016,,,Ortuella,Por 1.000 habitantes,Ortuella,8.8
2017,,,Ortuella,Por 1.000 habitantes,Ortuella,0.0
2018,,,Ortuella,Por 1.000 habitantes,Ortuella,0.0
2019,,,Ortuella,Por 1.000 habitantes,Ortuella,0.0
2020,,,Ortuella,Por 1.000 habitantes,Ortuella,10.1
2021,,,Ortuella,Por 1.000 habitantes,Ortuella,20.2
2022,,,Ortuella,Por 1.000 habitantes,Ortuella,20.2
2010,,,Sestao,Por 1.000 habitantes,Sestao,0.8
2011,,,Sestao,Por 1.000 habitantes,Sestao,10.0
2012,,,Sestao,Por 1.000 habitantes,Sestao,10.1
2013,,,Sestao,Por 1.000 habitantes,Sestao,10.2
2014,,,Sestao,Por 1.000 habitantes,Sestao,9.5
2015,,,Sestao,Por 1.000 habitantes,Sestao,9.6
2016,,,Sestao,Por 1.000 habitantes,Sestao,0.0
2017,,,Sestao,Por 1.000 habitantes,Sestao,1.9
2018,,,Sestao,Por 1.000 habitantes,Sestao,1.9
2019,,,Sestao,Por 1.000 habitantes,Sestao,1.9
2020,,,Sestao,Por 1.000 habitantes,Sestao,3.8
2021,,,Sestao,Por 1.000 habitantes,Sestao,5.6
2022,,,Sestao,Por 1.000 habitantes,Sestao,3.7
2010,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2011,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2012,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2013,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2014,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2015,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2016,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2017,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2018,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2019,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2020,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2021,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2022,,,Sopela,Por 1.000 habitantes,Sopela,0.0
2010,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2011,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2012,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2013,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2014,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2015,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2016,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2017,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2018,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2019,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2020,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2021,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2022,,,Sopuerta,Por 1.000 habitantes,Sopuerta,0.0
2010,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2011,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2012,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2013,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2014,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2015,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2016,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2017,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2018,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2019,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2020,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2021,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2022,,,Trucios-Turtzioz,Por 1.000 habitantes,Trucios-Turtzioz,0.0
2010,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2011,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2012,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2013,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2014,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2015,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2016,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2017,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2018,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2019,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2020,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2021,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2022,,,Ubide,Por 1.000 habitantes,Ubide,0.0
2010,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2011,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2012,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2013,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2014,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2015,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2016,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2017,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2018,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2019,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2020,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2021,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2022,,,Urduliz,Por 1.000 habitantes,Urduliz,0.0
2010,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2011,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2012,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2013,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2014,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2015,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2016,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2017,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2018,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2019,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2020,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2021,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2022,,,Balmaseda,Por 1.000 habitantes,Balmaseda,0.0
2010,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2011,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2012,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2013,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2014,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2015,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2016,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2017,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2018,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2019,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2020,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2021,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2022,,,Atxondo,Por 1.000 habitantes,Atxondo,0.0
2010,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2011,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2012,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2013,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2014,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2015,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2016,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2017,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2018,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2019,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2020,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2021,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2022,,,Bedia,Por 1.000 habitantes,Bedia,0.0
2010,,,Areatza,Por 1.000 habitantes,Areatza,32.9
2011,,,Areatza,Por 1.000 habitantes,Areatza,32.2
2012,,,Areatza,Por 1.000 habitantes,Areatza,31.3
2013,,,Areatza,Por 1.000 habitantes,Areatza,30.6
2014,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2015,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2016,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2017,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2018,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2019,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2020,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2021,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2022,,,Areatza,Por 1.000 habitantes,Areatza,0.0
2010,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2011,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2012,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2013,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2014,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2015,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2016,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2017,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2018,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2019,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2020,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2021,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2022,,,Igorre,Por 1.000 habitantes,Igorre,0.0
2010,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2011,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2012,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2013,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2014,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2015,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2016,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2017,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2018,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2019,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2020,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2021,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2022,,,Zaldibar,Por 1.000 habitantes,Zaldibar,0.0
2010,,,Zalla,Por 1.000 habitantes,Zalla,8.9
2011,,,Zalla,Por 1.000 habitantes,Zalla,8.8
2012,,,Zalla,Por 1.000 habitantes,Zalla,8.8
2013,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2014,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2015,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2016,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2017,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2018,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2019,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2020,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2021,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2022,,,Zalla,Por 1.000 habitantes,Zalla,0.0
2010,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2011,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2012,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2013,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2014,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2015,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2016,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2017,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2018,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2019,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2020,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2021,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2022,,,Zaratamo,Por 1.000 habitantes,Zaratamo,0.0
2010,,,Derio,Por 1.000 habitantes,Derio,14.0
2011,,,Derio,Por 1.000 habitantes,Derio,13.7
2012,,,Derio,Por 1.000 habitantes,Derio,13.4
2013,,,Derio,Por 1.000 habitantes,Derio,13.1
2014,,,Derio,Por 1.000 habitantes,Derio,12.8
2015,,,Derio,Por 1.000 habitantes,Derio,0.0
2016,,,Derio,Por 1.000 habitantes,Derio,0.0
2017,,,Derio,Por 1.000 habitantes,Derio,0.0
2018,,,Derio,Por 1.000 habitantes,Derio,0.0
2019,,,Derio,Por 1.000 habitantes,Derio,0.0
2020,,,Derio,Por 1.000 habitantes,Derio,0.0
2021,,,Derio,Por 1.000 habitantes,Derio,0.0
2022,,,Derio,Por 1.000 habitantes,Derio,0.0
2010,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2011,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2012,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2013,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2014,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2015,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2016,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2017,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2018,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2019,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2020,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2021,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2022,,,Erandio,Por 1.000 habitantes,Erandio,0.0
2010,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2011,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2012,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2013,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2014,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2015,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2016,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2017,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2018,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2019,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2020,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2021,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2022,,,Loiu,Por 1.000 habitantes,Loiu,0.0
2010,,,Sondika,Por 1.000 habitantes,Sondika,19.9
2011,,,Sondika,Por 1.000 habitantes,Sondika,19.7
2012,,,Sondika,Por 1.000 habitantes,Sondika,19.6
2013,,,Sondika,Por 1.000 habitantes,Sondika,19.6
2014,,,Sondika,Por 1.000 habitantes,Sondika,19.6
2015,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2016,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2017,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2018,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2019,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2020,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2021,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2022,,,Sondika,Por 1.000 habitantes,Sondika,0.0
2010,,,Zamudio,Por 1.000 habitantes,Zamudio,0.0
2011,,,Zamudio,Por 1.000 habitantes,Zamudio,0.0
2012,,,Zamudio,Por 1.000 habitantes,Zamudio,0.0
2013,,,Zamudio,Por 1.000 habitantes,Zamudio,0.0
2014,,,Zamudio,Por 1.000 habitantes,Zamudio,0.0
2015,,,Zamudio,Por 1.000 habitantes,Zamudio,0.0
