Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,,,,Lekeitio,PER_100000_POP,ES48057,0
2020,,,,Lekeitio,PER_100000_POP,ES48057,0
2021,,,,Lekeitio,PER_100000_POP,ES48057,0
2022,,,,Lekeitio,PER_100000_POP,ES48057,0
2010,M,,,Mallabia,PER_100000_POP,ES48058,0
2011,M,,,Mallabia,PER_100000_POP,ES48058,0
2012,M,,,Mallabia,PER_100000_POP,ES48058,0
2013,M,,,Mallabia,PER_100000_POP,ES48058,0
2014,M,,,Mallabia,PER_100000_POP,ES48058,0
2015,M,,,Mallabia,PER_100000_POP,ES48058,0
2016,M,,,Mallabia,PER_100000_POP,ES48058,0
2017,M,,,Mallabia,PER_100000_POP,ES48058,0
2018,M,,,Mallabia,PER_100000_POP,ES48058,0
2019,M,,,Mallabia,PER_100000_POP,ES48058,0
2020,M,,,Mallabia,PER_100000_POP,ES48058,0
2021,M,,,Mallabia,PER_100000_POP,ES48058,0
2022,M,,,Mallabia,PER_100000_POP,ES48058,0
2010,F,,,Mallabia,PER_100000_POP,ES48058,0
2011,F,,,Mallabia,PER_100000_POP,ES48058,0
2012,F,,,Mallabia,PER_100000_POP,ES48058,0
2013,F,,,Mallabia,PER_100000_POP,ES48058,0
2014,F,,,Mallabia,PER_100000_POP,ES48058,0
2015,F,,,Mallabia,PER_100000_POP,ES48058,0
2016,F,,,Mallabia,PER_100000_POP,ES48058,0
2017,F,,,Mallabia,PER_100000_POP,ES48058,0
2018,F,,,Mallabia,PER_100000_POP,ES48058,0
2019,F,,,Mallabia,PER_100000_POP,ES48058,0
2020,F,,,Mallabia,PER_100000_POP,ES48058,0
2021,F,,,Mallabia,PER_100000_POP,ES48058,0
2022,F,,,Mallabia,PER_100000_POP,ES48058,0
2010,,,,Mallabia,PER_100000_POP,ES48058,0
2011,,,,Mallabia,PER_100000_POP,ES48058,0
2012,,,,Mallabia,PER_100000_POP,ES48058,0
2013,,,,Mallabia,PER_100000_POP,ES48058,0
2014,,,,Mallabia,PER_100000_POP,ES48058,0
2015,,,,Mallabia,PER_100000_POP,ES48058,0
2016,,,,Mallabia,PER_100000_POP,ES48058,0
2017,,,,Mallabia,PER_100000_POP,ES48058,0
2018,,,,Mallabia,PER_100000_POP,ES48058,0
2019,,,,Mallabia,PER_100000_POP,ES48058,0
2020,,,,Mallabia,PER_100000_POP,ES48058,0
2021,,,,Mallabia,PER_100000_POP,ES48058,0
2022,,,,Mallabia,PER_100000_POP,ES48058,0
2010,M,,,Mañaria,PER_100000_POP,ES48059,0
2011,M,,,Mañaria,PER_100000_POP,ES48059,0
2012,M,,,Mañaria,PER_100000_POP,ES48059,0
2013,M,,,Mañaria,PER_100000_POP,ES48059,0
2014,M,,,Mañaria,PER_100000_POP,ES48059,0
2015,M,,,Mañaria,PER_100000_POP,ES48059,0
2016,M,,,Mañaria,PER_100000_POP,ES48059,0
2017,M,,,Mañaria,PER_100000_POP,ES48059,0
2018,M,,,Mañaria,PER_100000_POP,ES48059,0
2019,M,,,Mañaria,PER_100000_POP,ES48059,0
2020,M,,,Mañaria,PER_100000_POP,ES48059,0
2021,M,,,Mañaria,PER_100000_POP,ES48059,0
2022,M,,,Mañaria,PER_100000_POP,ES48059,0
2010,F,,,Mañaria,PER_100000_POP,ES48059,0
2011,F,,,Mañaria,PER_100000_POP,ES48059,0
2012,F,,,Mañaria,PER_100000_POP,ES48059,0
2013,F,,,Mañaria,PER_100000_POP,ES48059,0
2014,F,,,Mañaria,PER_100000_POP,ES48059,0
2015,F,,,Mañaria,PER_100000_POP,ES48059,0
2016,F,,,Mañaria,PER_100000_POP,ES48059,0
2017,F,,,Mañaria,PER_100000_POP,ES48059,0
2018,F,,,Mañaria,PER_100000_POP,ES48059,0
2019,F,,,Mañaria,PER_100000_POP,ES48059,0
2020,F,,,Mañaria,PER_100000_POP,ES48059,0
2021,F,,,Mañaria,PER_100000_POP,ES48059,0
2022,F,,,Mañaria,PER_100000_POP,ES48059,0
2010,,,,Mañaria,PER_100000_POP,ES48059,0
2011,,,,Mañaria,PER_100000_POP,ES48059,0
2012,,,,Mañaria,PER_100000_POP,ES48059,0
2013,,,,Mañaria,PER_100000_POP,ES48059,0
2014,,,,Mañaria,PER_100000_POP,ES48059,0
2015,,,,Mañaria,PER_100000_POP,ES48059,0
2016,,,,Mañaria,PER_100000_POP,ES48059,0
2017,,,,Mañaria,PER_100000_POP,ES48059,0
2018,,,,Mañaria,PER_100000_POP,ES48059,0
2019,,,,Mañaria,PER_100000_POP,ES48059,0
2020,,,,Mañaria,PER_100000_POP,ES48059,0
2021,,,,Mañaria,PER_100000_POP,ES48059,0
2022,,,,Mañaria,PER_100000_POP,ES48059,0
2010,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2011,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2012,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2013,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2014,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,7.54
2015,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2016,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2017,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2018,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2019,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,7.53
2020,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2021,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2022,M,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2010,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2011,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2012,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2013,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2014,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2015,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2016,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2017,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2018,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2019,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2020,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2021,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2022,F,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2010,,,Markina-Ondarroa,,PER_100000_POP,EU4806,3.79
2011,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2012,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2013,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2014,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2015,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2016,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2017,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2018,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2019,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2020,,,Markina-Ondarroa,,PER_100000_POP,EU4806,3.83
2021,,,Markina-Ondarroa,,PER_100000_POP,EU4806,0
2022,,,Markina-Ondarroa,,PER_100000_POP,EU4806,3.89
2010,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2011,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2012,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2013,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2014,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2015,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2016,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2017,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2018,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2019,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2020,M,,,Markina-Xemein,PER_100000_POP,ES48060,39.02
2021,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2022,M,,,Markina-Xemein,PER_100000_POP,ES48060,0
2010,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2011,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2012,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2013,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2014,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2015,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2016,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2017,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2018,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2019,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2020,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2021,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2022,F,,,Markina-Xemein,PER_100000_POP,ES48060,0
2010,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2011,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2012,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2013,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2014,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2015,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2016,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2017,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2018,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2019,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2020,,,,Markina-Xemein,PER_100000_POP,ES48060,19.88
2021,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2022,,,,Markina-Xemein,PER_100000_POP,ES48060,0
2010,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2011,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2012,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2013,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2014,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2015,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2016,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2017,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2018,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2019,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2020,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2021,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2022,M,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2010,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2011,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2012,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2013,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2014,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2015,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2016,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2017,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2018,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2019,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2020,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2021,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2022,F,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2010,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2011,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2012,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2013,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2014,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2015,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2016,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2017,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2018,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2019,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2020,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2021,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2022,,,,Maruri-Jatabe,PER_100000_POP,ES48061,0
2010,M,,,Mendata,PER_100000_POP,ES48062,0
2011,M,,,Mendata,PER_100000_POP,ES48062,0
2012,M,,,Mendata,PER_100000_POP,ES48062,0
2013,M,,,Mendata,PER_100000_POP,ES48062,0
2014,M,,,Mendata,PER_100000_POP,ES48062,0
2015,M,,,Mendata,PER_100000_POP,ES48062,0
2016,M,,,Mendata,PER_100000_POP,ES48062,0
2017,M,,,Mendata,PER_100000_POP,ES48062,0
2018,M,,,Mendata,PER_100000_POP,ES48062,0
2019,M,,,Mendata,PER_100000_POP,ES48062,0
2020,M,,,Mendata,PER_100000_POP,ES48062,0
2021,M,,,Mendata,PER_100000_POP,ES48062,0
2022,M,,,Mendata,PER_100000_POP,ES48062,0
2010,F,,,Mendata,PER_100000_POP,ES48062,0
2011,F,,,Mendata,PER_100000_POP,ES48062,0
2012,F,,,Mendata,PER_100000_POP,ES48062,0
2013,F,,,Mendata,PER_100000_POP,ES48062,0
2014,F,,,Mendata,PER_100000_POP,ES48062,0
2015,F,,,Mendata,PER_100000_POP,ES48062,0
2016,F,,,Mendata,PER_100000_POP,ES48062,0
2017,F,,,Mendata,PER_100000_POP,ES48062,0
2018,F,,,Mendata,PER_100000_POP,ES48062,0
2019,F,,,Mendata,PER_100000_POP,ES48062,0
2020,F,,,Mendata,PER_100000_POP,ES48062,0
2021,F,,,Mendata,PER_100000_POP,ES48062,0
2022,F,,,Mendata,PER_100000_POP,ES48062,0
2010,,,,Mendata,PER_100000_POP,ES48062,0
2011,,,,Mendata,PER_100000_POP,ES48062,0
2012,,,,Mendata,PER_100000_POP,ES48062,0
2013,,,,Mendata,PER_100000_POP,ES48062,0
2014,,,,Mendata,PER_100000_POP,ES48062,0
2015,,,,Mendata,PER_100000_POP,ES48062,0
2016,,,,Mendata,PER_100000_POP,ES48062,0
2017,,,,Mendata,PER_100000_POP,ES48062,0
2018,,,,Mendata,PER_100000_POP,ES48062,0
2019,,,,Mendata,PER_100000_POP,ES48062,0
2020,,,,Mendata,PER_100000_POP,ES48062,0
2021,,,,Mendata,PER_100000_POP,ES48062,0
2022,,,,Mendata,PER_100000_POP,ES48062,0
2010,M,,,Mendexa,PER_100000_POP,ES48063,0
2011,M,,,Mendexa,PER_100000_POP,ES48063,0
2012,M,,,Mendexa,PER_100000_POP,ES48063,0
2013,M,,,Mendexa,PER_100000_POP,ES48063,0
2014,M,,,Mendexa,PER_100000_POP,ES48063,0
2015,M,,,Mendexa,PER_100000_POP,ES48063,0
2016,M,,,Mendexa,PER_100000_POP,ES48063,0
2017,M,,,Mendexa,PER_100000_POP,ES48063,0
2018,M,,,Mendexa,PER_100000_POP,ES48063,0
2019,M,,,Mendexa,PER_100000_POP,ES48063,0
2020,M,,,Mendexa,PER_100000_POP,ES48063,0
2021,M,,,Mendexa,PER_100000_POP,ES48063,0
2022,M,,,Mendexa,PER_100000_POP,ES48063,0
2010,F,,,Mendexa,PER_100000_POP,ES48063,0
2011,F,,,Mendexa,PER_100000_POP,ES48063,0
2012,F,,,Mendexa,PER_100000_POP,ES48063,0
2013,F,,,Mendexa,PER_100000_POP,ES48063,0
2014,F,,,Mendexa,PER_100000_POP,ES48063,0
2015,F,,,Mendexa,PER_100000_POP,ES48063,0
2016,F,,,Mendexa,PER_100000_POP,ES48063,0
2017,F,,,Mendexa,PER_100000_POP,ES48063,0
2018,F,,,Mendexa,PER_100000_POP,ES48063,0
2019,F,,,Mendexa,PER_100000_POP,ES48063,0
2020,F,,,Mendexa,PER_100000_POP,ES48063,0
2021,F,,,Mendexa,PER_100000_POP,ES48063,0
2022,F,,,Mendexa,PER_100000_POP,ES48063,0
2010,,,,Mendexa,PER_100000_POP,ES48063,0
2011,,,,Mendexa,PER_100000_POP,ES48063,0
2012,,,,Mendexa,PER_100000_POP,ES48063,0
2013,,,,Mendexa,PER_100000_POP,ES48063,0
2014,,,,Mendexa,PER_100000_POP,ES48063,0
2015,,,,Mendexa,PER_100000_POP,ES48063,0
2016,,,,Mendexa,PER_100000_POP,ES48063,0
2017,,,,Mendexa,PER_100000_POP,ES48063,0
2018,,,,Mendexa,PER_100000_POP,ES48063,0
2019,,,,Mendexa,PER_100000_POP,ES48063,0
2020,,,,Mendexa,PER_100000_POP,ES48063,0
2021,,,,Mendexa,PER_100000_POP,ES48063,0
2022,,,,Mendexa,PER_100000_POP,ES48063,0
2010,M,,,Meñaka,PER_100000_POP,ES48064,0
2011,M,,,Meñaka,PER_100000_POP,ES48064,0
2012,M,,,Meñaka,PER_100000_POP,ES48064,0
2013,M,,,Meñaka,PER_100000_POP,ES48064,0
2014,M,,,Meñaka,PER_100000_POP,ES48064,0
2015,M,,,Meñaka,PER_100000_POP,ES48064,0
2016,M,,,Meñaka,PER_100000_POP,ES48064,0
2017,M,,,Meñaka,PER_100000_POP,ES48064,0
2018,M,,,Meñaka,PER_100000_POP,ES48064,0
2019,M,,,Meñaka,PER_100000_POP,ES48064,0
2020,M,,,Meñaka,PER_100000_POP,ES48064,0
2021,M,,,Meñaka,PER_100000_POP,ES48064,0
2022,M,,,Meñaka,PER_100000_POP,ES48064,0
2010,F,,,Meñaka,PER_100000_POP,ES48064,0
2011,F,,,Meñaka,PER_100000_POP,ES48064,0
2012,F,,,Meñaka,PER_100000_POP,ES48064,0
2013,F,,,Meñaka,PER_100000_POP,ES48064,0
2014,F,,,Meñaka,PER_100000_POP,ES48064,0
2015,F,,,Meñaka,PER_100000_POP,ES48064,0
2016,F,,,Meñaka,PER_100000_POP,ES48064,0
2017,F,,,Meñaka,PER_100000_POP,ES48064,0
2018,F,,,Meñaka,PER_100000_POP,ES48064,0
2019,F,,,Meñaka,PER_100000_POP,ES48064,0
2020,F,,,Meñaka,PER_100000_POP,ES48064,0
2021,F,,,Meñaka,PER_100000_POP,ES48064,0
2022,F,,,Meñaka,PER_100000_POP,ES48064,0
2010,,,,Meñaka,PER_100000_POP,ES48064,0
2011,,,,Meñaka,PER_100000_POP,ES48064,0
2012,,,,Meñaka,PER_100000_POP,ES48064,0
2013,,,,Meñaka,PER_100000_POP,ES48064,0
2014,,,,Meñaka,PER_100000_POP,ES48064,0
2015,,,,Meñaka,PER_100000_POP,ES48064,0
2016,,,,Meñaka,PER_100000_POP,ES48064,0
2017,,,,Meñaka,PER_100000_POP,ES48064,0
2018,,,,Meñaka,PER_100000_POP,ES48064,0
2019,,,,Meñaka,PER_100000_POP,ES48064,0
2020,,,,Meñaka,PER_100000_POP,ES48064,0
2021,,,,Meñaka,PER_100000_POP,ES48064,0
2022,,,,Meñaka,PER_100000_POP,ES48064,0
2010,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2011,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2012,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2013,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2014,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2015,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2016,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2017,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2018,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2019,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2020,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2021,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2022,M,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2010,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2011,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2012,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2013,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2014,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2015,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2016,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2017,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2018,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2019,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2020,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2021,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2022,F,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2010,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2011,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2012,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2013,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2014,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2015,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2016,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2017,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2018,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2019,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2020,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2021,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2022,,,,Ugao-Miraballes,PER_100000_POP,ES48065,0
2010,M,,,Morga,PER_100000_POP,ES48066,0
2011,M,,,Morga,PER_100000_POP,ES48066,0
2012,M,,,Morga,PER_100000_POP,ES48066,0
2013,M,,,Morga,PER_100000_POP,ES48066,0
2014,M,,,Morga,PER_100000_POP,ES48066,0
2015,M,,,Morga,PER_100000_POP,ES48066,0
2016,M,,,Morga,PER_100000_POP,ES48066,0
2017,M,,,Morga,PER_100000_POP,ES48066,0
2018,M,,,Morga,PER_100000_POP,ES48066,0
2019,M,,,Morga,PER_100000_POP,ES48066,0
2020,M,,,Morga,PER_100000_POP,ES48066,0
2021,M,,,Morga,PER_100000_POP,ES48066,0
2022,M,,,Morga,PER_100000_POP,ES48066,0
2010,F,,,Morga,PER_100000_POP,ES48066,0
2011,F,,,Morga,PER_100000_POP,ES48066,0
2012,F,,,Morga,PER_100000_POP,ES48066,0
2013,F,,,Morga,PER_100000_POP,ES48066,0
2014,F,,,Morga,PER_100000_POP,ES48066,0
2015,F,,,Morga,PER_100000_POP,ES48066,0
2016,F,,,Morga,PER_100000_POP,ES48066,0
2017,F,,,Morga,PER_100000_POP,ES48066,0
2018,F,,,Morga,PER_100000_POP,ES48066,0
2019,F,,,Morga,PER_100000_POP,ES48066,0
2020,F,,,Morga,PER_100000_POP,ES48066,0
2021,F,,,Morga,PER_100000_POP,ES48066,0
2022,F,,,Morga,PER_100000_POP,ES48066,0
2010,,,,Morga,PER_100000_POP,ES48066,0
2011,,,,Morga,PER_100000_POP,ES48066,0
2012,,,,Morga,PER_100000_POP,ES48066,0
2013,,,,Morga,PER_100000_POP,ES48066,0
2014,,,,Morga,PER_100000_POP,ES48066,0
2015,,,,Morga,PER_100000_POP,ES48066,0
2016,,,,Morga,PER_100000_POP,ES48066,0
2017,,,,Morga,PER_100000_POP,ES48066,0
2018,,,,Morga,PER_100000_POP,ES48066,0
2019,,,,Morga,PER_100000_POP,ES48066,0
2020,,,,Morga,PER_100000_POP,ES48066,0
2021,,,,Morga,PER_100000_POP,ES48066,0
2022,,,,Morga,PER_100000_POP,ES48066,0
2010,M,,,Muxika,PER_100000_POP,ES48067,0
2011,M,,,Muxika,PER_100000_POP,ES48067,0
2012,M,,,Muxika,PER_100000_POP,ES48067,0
2013,M,,,Muxika,PER_100000_POP,ES48067,0
2014,M,,,Muxika,PER_100000_POP,ES48067,0
2015,M,,,Muxika,PER_100000_POP,ES48067,0
2016,M,,,Muxika,PER_100000_POP,ES48067,0
2017,M,,,Muxika,PER_100000_POP,ES48067,0
2018,M,,,Muxika,PER_100000_POP,ES48067,0
2019,M,,,Muxika,PER_100000_POP,ES48067,0
2020,M,,,Muxika,PER_100000_POP,ES48067,0
2021,M,,,Muxika,PER_100000_POP,ES48067,0
2022,M,,,Muxika,PER_100000_POP,ES48067,0
2010,F,,,Muxika,PER_100000_POP,ES48067,0
2011,F,,,Muxika,PER_100000_POP,ES48067,0
2012,F,,,Muxika,PER_100000_POP,ES48067,0
2013,F,,,Muxika,PER_100000_POP,ES48067,0
2014,F,,,Muxika,PER_100000_POP,ES48067,0
2015,F,,,Muxika,PER_100000_POP,ES48067,0
2016,F,,,Muxika,PER_100000_POP,ES48067,0
2017,F,,,Muxika,PER_100000_POP,ES48067,0
2018,F,,,Muxika,PER_100000_POP,ES48067,0
2019,F,,,Muxika,PER_100000_POP,ES48067,0
2020,F,,,Muxika,PER_100000_POP,ES48067,0
2021,F,,,Muxika,PER_100000_POP,ES48067,0
2022,F,,,Muxika,PER_100000_POP,ES48067,0
2010,,,,Muxika,PER_100000_POP,ES48067,0
2011,,,,Muxika,PER_100000_POP,ES48067,0
2012,,,,Muxika,PER_100000_POP,ES48067,0
2013,,,,Muxika,PER_100000_POP,ES48067,0
2014,,,,Muxika,PER_100000_POP,ES48067,0
2015,,,,Muxika,PER_100000_POP,ES48067,0
2016,,,,Muxika,PER_100000_POP,ES48067,0
2017,,,,Muxika,PER_100000_POP,ES48067,0
2018,,,,Muxika,PER_100000_POP,ES48067,0
2019,,,,Muxika,PER_100000_POP,ES48067,0
2020,,,,Muxika,PER_100000_POP,ES48067,0
2021,,,,Muxika,PER_100000_POP,ES48067,0
2022,,,,Muxika,PER_100000_POP,ES48067,0
2010,M,,,Mundaka,PER_100000_POP,ES48068,0
2011,M,,,Mundaka,PER_100000_POP,ES48068,0
2012,M,,,Mundaka,PER_100000_POP,ES48068,0
2013,M,,,Mundaka,PER_100000_POP,ES48068,0
2014,M,,,Mundaka,PER_100000_POP,ES48068,0
2015,M,,,Mundaka,PER_100000_POP,ES48068,0
2016,M,,,Mundaka,PER_100000_POP,ES48068,0
2017,M,,,Mundaka,PER_100000_POP,ES48068,0
2018,M,,,Mundaka,PER_100000_POP,ES48068,0
2019,M,,,Mundaka,PER_100000_POP,ES48068,0
2020,M,,,Mundaka,PER_100000_POP,ES48068,0
2021,M,,,Mundaka,PER_100000_POP,ES48068,0
2022,M,,,Mundaka,PER_100000_POP,ES48068,0
2010,F,,,Mundaka,PER_100000_POP,ES48068,0
2011,F,,,Mundaka,PER_100000_POP,ES48068,0
2012,F,,,Mundaka,PER_100000_POP,ES48068,0
2013,F,,,Mundaka,PER_100000_POP,ES48068,0
2014,F,,,Mundaka,PER_100000_POP,ES48068,0
2015,F,,,Mundaka,PER_100000_POP,ES48068,0
2016,F,,,Mundaka,PER_100000_POP,ES48068,0
2017,F,,,Mundaka,PER_100000_POP,ES48068,0
2018,F,,,Mundaka,PER_100000_POP,ES48068,0
2019,F,,,Mundaka,PER_100000_POP,ES48068,0
2020,F,,,Mundaka,PER_100000_POP,ES48068,0
2021,F,,,Mundaka,PER_100000_POP,ES48068,0
2022,F,,,Mundaka,PER_100000_POP,ES48068,0
2010,,,,Mundaka,PER_100000_POP,ES48068,0
2011,,,,Mundaka,PER_100000_POP,ES48068,0
2012,,,,Mundaka,PER_100000_POP,ES48068,0
2013,,,,Mundaka,PER_100000_POP,ES48068,0
2014,,,,Mundaka,PER_100000_POP,ES48068,0
2015,,,,Mundaka,PER_100000_POP,ES48068,0
2016,,,,Mundaka,PER_100000_POP,ES48068,0
2017,,,,Mundaka,PER_100000_POP,ES48068,0
