Year,Edad,Educacion,Territorio,Comarca,Municipio,Units,GeoCode,Value
2020,Y_GE10,NIVI_3_4_5,,,ES48097,PT,ES48097,5.9
2018,Y_GE10,NIVI_3_4_5,,,ES48097,PT,ES48097,6.8
2015,Y_GE10,NIVI_3_4_5,,,ES48097,PT,ES48097,6.3
2014,Y_GE10,NIVI_3_4_5,,,ES48097,PT,ES48097,6.4
2016,Y_GE10,NIVI_3_4_5,,,ES48097,PT,ES48097,6.3
2021,Y_GE10,NIVI_3_4_5,,,ES48097,PT,ES48097,5.6
2010,Y_GE10,NIVI_3_4_5,,,ES48097,PT,ES48097,6.9
2013,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,8.4
2010,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,9.3
2015,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,8.2
2014,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,8.3
2021,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,7.3
2016,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,8.3
2019,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,7.8
2018,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,8
2020,Y_GE10,NIVI_3_4_5,,,ES20079,PT,ES20079,7.4
2014,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,9.9
2019,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,9.1
2018,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,9.9
2010,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,10.2
2015,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,10.3
2013,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,10.1
2021,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,8.9
2016,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,10.5
2020,Y_GE10,NIVI_3_4_5,,,ES48024,PT,ES48024,8.9
2018,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,7.3
2019,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,6.6
2016,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,7.2
2021,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,6.1
2014,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,7.3
2010,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,7.5
2020,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,6.4
2013,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,6.8
2015,Y_GE10,NIVI_3_4_5,,,ES48025,PT,ES48025,6.9
2013,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,5.9
2018,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,5.9
2015,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,6.3
2020,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,6.2
2021,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,5.4
2016,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,6.1
2010,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,6.5
2019,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,6.3
2014,Y_GE10,NIVI_3_4_5,,,ES20025,PT,ES20025,6.1
2016,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,6.2
2020,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,5.8
2013,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,7.5
2015,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,6.6
2019,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,6
2014,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,6.8
2010,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,7.6
2018,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,7.1
2021,Y_GE10,NIVI_3_4_5,,,ES20026,PT,ES20026,5.6
2010,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,7.9
2014,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,7.1
2019,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,7
2018,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,7
2013,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,7.3
2015,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,7.1
2020,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,6.6
2016,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,7.2
2021,Y_GE10,NIVI_3_4_5,,,ES20027,PT,ES20027,6.5
2010,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,8.1
2016,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,8
2014,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,8.1
2013,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,8.1
2020,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,6.7
2015,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,7.8
2021,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,6.5
2018,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,7.7
2019,Y_GE10,NIVI_3_4_5,,,ES48913,PT,ES48913,6.8
2019,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,9.3
2013,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,10.8
2016,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,10.2
2020,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,9.1
2010,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,11.4
2014,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,10.3
2015,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,10.3
2021,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,8.9
2018,Y_GE10,NIVI_3_4_5,,,ES01018,PT,ES01018,9.4
2015,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,6.8
2021,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,5.8
2014,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,6.7
2010,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,5.9
2020,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,5.3
2018,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,7.2
2013,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,8.1
2016,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,7.3
2019,Y_GE10,NIVI_3_4_5,,,ES48915,PT,ES48915,6.5
2015,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,5.7
2020,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,4.8
2013,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,5.9
2010,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,6
2018,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,5.1
2021,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,4.9
2019,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,5
2016,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,5.4
2014,Y_GE10,NIVI_3_4_5,,,ES20028,PT,ES20028,5.5
2010,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,9.5
2014,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,9.4
2020,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,7.7
2021,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,7.7
2016,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,8.9
2015,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,8.9
2013,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,9
2019,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,8
2018,Y_GE10,NIVI_3_4_5,,,ES01063,PT,ES01063,8.4
2018,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,6.8
2010,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,7.8
2020,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,6.3
2021,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,6.2
2015,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,6.8
2013,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,7
2019,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,6.6
2014,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,6.8
2016,Y_GE10,NIVI_3_4_5,,,ES20081,PT,ES20081,7
2010,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,6.6
2016,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,6.1
2021,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,5.2
2019,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,5.6
2014,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,6
2013,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,6.2
2020,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,5.3
2018,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,5.9
2015,Y_GE10,NIVI_3_4_5,,,ES20080,PT,ES20080,6.1
2010,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6.9
2021,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,5.8
2020,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6
2018,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6.6
2013,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6.5
2019,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6.1
2014,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6.5
2016,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6.5
2015,Y_GE10,NIVI_3_4_5,,ES0101,,PT,ES0101,6.3
2013,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,6.2
2016,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,6.1
2014,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,6.1
2021,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,5.7
2018,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,5.9
2010,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,6.6
2019,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,5.9
2015,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,5.9
2020,Y_GE10,NIVI_3_4_5,,ES0104,,PT,ES0104,5.6
2018,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,6.4
2016,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,6.7
2021,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,5.9
2013,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,6.7
2020,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,5.9
2014,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,6.6
2015,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,6.5
2019,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,6.1
2010,Y_GE10,NIVI_3_4_5,,ES0106,,PT,ES0106,7.5
2010,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,9
2020,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,7.1
2016,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,8.1
2014,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,8.1
2018,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,7.8
2021,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,7
2013,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,8.2
2019,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,7.5
2015,Y_GE10,NIVI_3_4_5,,ES0102,,PT,ES0102,8
2018,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,6.4
2020,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,5.6
2013,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,5.5
2021,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,6
2014,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,5.5
2016,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,5.9
2015,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,5.7
2010,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,5.9
2019,Y_GE10,NIVI_3_4_5,,ES0103,,PT,ES0103,5.9
2013,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,7.8
2021,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,6.7
2019,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,7.3
2010,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,8.5
2018,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,7.6
2015,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,7.7
2014,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,7.7
2020,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,6.9
2016,Y_GE10,NIVI_3_4_5,,ES4801,,PT,ES4801,7.8
2019,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,6.9
2016,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,7.3
2018,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,7
2015,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,7.2
2021,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,6.4
2010,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,8.3
2014,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,7.4
2020,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,6.5
2013,Y_GE10,NIVI_3_4_5,,ES2001,,PT,ES2001,7.6
2018,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,7.5
2014,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,7.7
2019,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,7.3
2020,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,7
2016,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,7.7
2015,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,7.6
2013,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,7.8
2021,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,6.9
2010,Y_GE10,NIVI_3_4_5,,ES4802,,PT,ES4802,8.5
2016,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,6.8
2019,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,6.4
2020,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,6.1
2014,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,6.9
2021,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,6
2018,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,6.6
2015,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,6.8
2013,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,7
2010,Y_GE10,NIVI_3_4_5,,ES2002,,PT,ES2002,7.8
2016,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,7.3
2020,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,6.5
2015,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,7.1
2013,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,7.4
2021,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,6.4
2014,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,7.3
2010,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,8.2
2018,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,7.1
2019,Y_GE10,NIVI_3_4_5,,ES2003,,PT,ES2003,6.8
2010,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,8.9
2021,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,7
2014,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,8
2015,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,7.8
2020,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,7
2019,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,7.4
2016,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,7.9
2018,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,7.6
2013,Y_GE10,NIVI_3_4_5,,ES2004,,PT,ES2004,8.1
2016,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,7
2014,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,7.1
2021,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,6.1
2015,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,6.9
2010,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,8
2020,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,6.1
2018,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,6.8
2019,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,6.5
2013,Y_GE10,NIVI_3_4_5,,ES4803,,PT,ES4803,7.2
2013,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6.8
2014,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6.7
2015,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6.5
2018,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6.4
2020,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6
2010,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,7.2
2019,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6.3
2016,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6.6
2021,Y_GE10,NIVI_3_4_5,,ES4804,,PT,ES4804,6
2021,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,7.4
2015,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,8.2
2019,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,7.9
2010,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,9.3
2020,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,7.6
2013,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,8.5
2014,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,8.4
2018,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,8.2
2016,Y_GE10,NIVI_3_4_5,,ES4805,,PT,ES4805,8.3
2016,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,6.9
2018,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,6.7
2020,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,6.1
2013,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,7.2
2019,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,6.4
2015,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,6.9
2010,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,7.9
2021,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,6.1
2014,Y_GE10,NIVI_3_4_5,,ES2005,,PT,ES2005,7
2016,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,8.7
2015,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,8.9
2020,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,7.5
2018,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,8.3
2019,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,7.9
2013,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,9.2
2021,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,7.3
2010,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,9.9
2014,Y_GE10,NIVI_3_4_5,,ES0105,,PT,ES0105,9.2
2020,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,6.6
2016,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,7.3
2015,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,7.1
2018,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,7.2
2013,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,7.4
2019,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,7
2010,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,8
2021,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,6.6
2014,Y_GE10,NIVI_3_4_5,,ES4806,,PT,ES4806,7.3
2016,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,9.8
2010,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,10.8
2021,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,8.6
2018,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,9.4
2019,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,9.1
2013,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,10
2015,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,9.7
2014,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,9.9
2020,Y_GE10,NIVI_3_4_5,,ES4807,,PT,ES4807,8.7
2020,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6
2021,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6
2013,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6.9
2016,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6.8
2015,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6.7
2019,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6.4
2014,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6.9
2010,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,7.8
2018,Y_GE10,NIVI_3_4_5,,ES2006,,PT,ES2006,6.6
2018,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,7
2019,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,6.8
2016,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,7.2
2013,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,7.3
2020,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,6.4
2015,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,7.1
2010,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,8.2
2021,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,6.3
2014,Y_GE10,NIVI_3_4_5,,ES2007,,PT,ES2007,7.2
2015,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,7.7
2014,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,7.9
2019,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,7.2
2021,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,6.8
2016,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,7.8
2020,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,6.9
2013,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,8
2010,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,8.7
2018,Y_GE10,NIVI_3_4_5,ES211,,,PT,ES211,7.6
2013,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,7.9
2010,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,8.6
2019,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,7.3
2020,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,7
2016,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,7.7
2018,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,7.5
2014,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,7.8
2015,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,7.6
2021,Y_GE10,NIVI_3_4_5,ES213,,,PT,ES213,6.9
2019,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,7
2015,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,7.4
2010,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,8.5
2021,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,6.6
2018,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,7.2
2020,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,6.6
2016,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,7.5
2014,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,7.5
2013,Y_GE10,NIVI_3_4_5,ES212,,,PT,ES212,7.7
2020,Y_GE10,NIVI_6_7_8_9,,,,PT,,19.6
2013,Y_GE10,NIVI_6_7_8_9,,,,PT,,16.2
2014,Y_GE10,NIVI_6_7_8_9,,,,PT,,16.7
2018,Y_GE10,NIVI_6_7_8_9,,,,PT,,18.3
2010,Y_GE10,NIVI_6_7_8_9,,,,PT,,14.7
2019,Y_GE10,NIVI_6_7_8_9,,,,PT,,18.9
2016,Y_GE10,NIVI_6_7_8_9,,,,PT,,17.3
2021,Y_GE10,NIVI_6_7_8_9,,,,PT,,19.9
2015,Y_GE10,NIVI_6_7_8_9,,,,PT,,16.9
2018,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,12.4
2014,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,11.4
2015,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,11.7
2013,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,10.7
2021,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,14
2020,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,13.7
2019,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,12.9
2010,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,9.4
2016,Y_GE10,NIVI_6_7_8_9,,,ES48001,PT,ES48001,11.8
2018,Y_GE10,NIVI_6_7_8_9,,,ES20001,PT,ES20001,11.9
2020,Y_GE10,NIVI_6_7_8_9,,,ES20001,PT,ES20001,12.8
2016,Y_GE10,NIVI_6_7_8_9,,,ES20001,PT,ES20001,10
2014,Y_GE10,NIVI_6_7_8_9,,,ES20001,PT,ES20001,8.9
