NÚM OBJETIVO,NOMBRE OBJETIVO,NÚM META,NOMBRE META,NÚM INDICADOR,NOMBRE INDICADOR NNUU,INDICADOR DISPONIBLE,SERIE,NOMBRE SERIE,REPORTING_STATUS,BOOLEANO,GOLDILOCK,INDICADOR NO ESTADÍSTICO,TIPO GRÁFICO,MAPA,INDICADORES RELACIONADOS,DESAGREGACIÓN SEXO,DESAGREGACIÓN TH,DESAGREGACIÓN MUNICIPIO,AÑO INICIAL,PERIODICIDAD,TEXTO OCECA,DIRECCIÓN DESEADA,PROGRESO AUTOMÁTICO,AÑO BASE PROGRESO,ÚLTIMO AÑO,ÚLTIMO DATO,TARGET,LIMIT,SCORE,FECHA ÚLTIMA ACTUALIZACIÓN DATOS
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.3,"De aquí a 2030, mejorar la calidad del agua reduciendo la contaminación, eliminando el vertimiento y minimizando la emisión de productos químicos y materiales peligrosos, reduciendo a la mitad el porcentaje de aguas residuales sin tratar y aumentando considerablemente el reciclado y la reutilización sin riesgos a nivel mundial",6.3.1,Proporción de los flujos de aguas residuales domésticas e industriales tratados de manera adecuada,"Proporción de los flujos de aguas residuales conectadas a un sistema de colectores, y tratados de manera adecuada",EU_WWT_COLECT,Proporción de flujos de aguas residuales domésticas conectadas a un sistema de colectores,complete,no,no,no,line,no,,no,no,no,2012,Anual,si,,no,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.3,"De aquí a 2030, mejorar la calidad del agua reduciendo la contaminación, eliminando el vertimiento y minimizando la emisión de productos químicos y materiales peligrosos, reduciendo a la mitad el porcentaje de aguas residuales sin tratar y aumentando considerablemente el reciclado y la reutilización sin riesgos a nivel mundial",6.3.2,Proporción de masas de agua de buena calidad,Proporción de masas de agua de buena calidad,EN_H2O_WBAMBQ,Proporción de masas de agua de buena calidad,complete,no,no,no,line,no,,no,no,no,2015,Anual,no,,no,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.3,"De aquí a 2030, mejorar la calidad del agua reduciendo la contaminación, eliminando el vertimiento y minimizando la emisión de productos químicos y materiales peligrosos, reduciendo a la mitad el porcentaje de aguas residuales sin tratar y aumentando considerablemente el reciclado y la reutilización sin riesgos a nivel mundial",6.3.2,Proporción de masas de agua de buena calidad,Proporción de masas de agua de buena calidad,EN_H2O_OPAMBQ,Proporción de masas de agua superficiales de buena calidad,complete,no,no,no,line,no,,no,no,no,2015,Anual,no,,no,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.3,"De aquí a 2030, mejorar la calidad del agua reduciendo la contaminación, eliminando el vertimiento y minimizando la emisión de productos químicos y materiales peligrosos, reduciendo a la mitad el porcentaje de aguas residuales sin tratar y aumentando considerablemente el reciclado y la reutilización sin riesgos a nivel mundial",6.3.2,Proporción de masas de agua de buena calidad,Proporción de masas de agua de buena calidad,EN_H2O_GRAMBQ,Proporción de masas de agua subterráneas de buena calidad,complete,no,no,no,line,no,,no,no,no,2015,Anual,no,,no,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.4,"De aquí a 2030, aumentar considerablemente el uso eficiente de los recursos hídricos en todos los sectores y asegurar la sostenibilidad de la extracción y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir considerablemente el número de personas que sufren falta de agua",6.4.1,Cambio en el uso eficiente de los recursos hídricos con el paso del tiempo,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.4,"De aquí a 2030, aumentar considerablemente el uso eficiente de los recursos hídricos en todos los sectores y asegurar la sostenibilidad de la extracción y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir considerablemente el número de personas que sufren falta de agua",6.4.2,Nivel de estrés hídrico: extracción de agua dulce en proporción a los recursos de agua dulce disponibles,Consumo de agua (volumen de agua extraída),,,complete,no,no,no,line,no,,no,si,no,2013,Anual,no,,no,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.5,"De aquí a 2030, implementar la gestión integrada de los recursos hídricos a todos los niveles, incluso mediante la cooperación transfronteriza, según proceda",6.5.1,Grado de gestión integrada de los recursos hídricos,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.5,"De aquí a 2030, implementar la gestión integrada de los recursos hídricos a todos los niveles, incluso mediante la cooperación transfronteriza, según proceda",6.5.2,Proporción de la superficie de cuencas transfronterizas sujetas a arreglos operacionales para la cooperación en materia de aguas,Proporción de la superficie de cuencas transfronterizas sujetas a arreglos operacionales para la cooperación en materia de aguas,,,complete,no,no,no,line,no,,no,no,no,2010,Anual,no,,no,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.6,"De aquí a 2020, proteger y restablecer los ecosistemas relacionados con el agua, incluidos los bosques, las montañas, los humedales, los ríos, los acuíferos y los lagos",6.6.1,Cambio en la extensión de los ecosistemas relacionados con el agua con el paso del tiempo,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.a,"De aquí a 2030, ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización",6.a.1,Volumen de la asistencia oficial para el desarrollo destinada al agua y el saneamiento que forma parte de un plan de gastos coordinados por el gobierno,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.b,Apoyar y fortalecer la participación de las comunidades locales en la mejora de la gestión del agua y el saneamiento,6.b.1,Proporción de dependencias administrativas locales que han establecido políticas y procedimientos operacionales para la participación de las comunidades locales en la gestión del agua y el saneamiento,Proporción de dependencias administrativas locales que han establecido políticas y procedimientos operacionales para la participación de las comunidades locales en la gestión del agua y el saneamiento,EU_SAN_PARTIC,Proporción de dependencias administrativas locales que han establecido políticas y procedimientos operacionales para la participación de las comunidades locales en la gestión de aguas de consumo,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,,no,,,,,,,
6,Garantizar la disponibilidad y la gestión sostenible del agua y el saneamiento para todos,6.b,Apoyar y fortalecer la participación de las comunidades locales en la mejora de la gestión del agua y el saneamiento,6.b.1,Proporción de dependencias administrativas locales que han establecido políticas y procedimientos operacionales para la participación de las comunidades locales en la gestión del agua y el saneamiento,Proporción de dependencias administrativas locales que han establecido políticas y procedimientos operacionales para la participación de las comunidades locales en la gestión del agua y el saneamiento,EU_BATH_PARTIC,Proporción de dependencias administrativas locales que han establecido políticas y procedimientos operacionales para la participación de las comunidades locales en la gestión de aguas de baño,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,,no,,,,,,,
7,"Garantizar el acceso a una energía asequible, fiable, sostenible y moderna para todos",7.1,"De aquí a 2030, garantizar el acceso universal a servicios energéticos asequibles, fiables y modernos",7.1.1,Proporción de la población que tiene acceso a la electricidad,Proporción de la población que tiene acceso a la electricidad,,,complete,no,no,no,line,no,,no,no,no,2012,Bienal,no,ascenso,si,2014,2024,99.9,99.9,,,
7,"Garantizar el acceso a una energía asequible, fiable, sostenible y moderna para todos",7.1,"De aquí a 2030, garantizar el acceso universal a servicios energéticos asequibles, fiables y modernos",7.1.2,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios,,,complete,no,no,no,line,no,,no,no,no,2010,Anual,no,ascenso,si,2015,2024,100.0,99.9,,,
7,"Garantizar el acceso a una energía asequible, fiable, sostenible y moderna para todos",7.2,"De aquí a 2030, aumentar considerablemente la proporción de energía renovable en el conjunto de fuentes energéticas",7.2.1,Proporción de energía renovable en el consumo final total de energía,Proporción de energía renovable en el consumo final total de energía,,,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,ascenso,si,2015,2023,20.4,,100,,
7,"Garantizar el acceso a una energía asequible, fiable, sostenible y moderna para todos",7.3,"De aquí a 2030, duplicar la tasa mundial de mejora de la eficiencia energética",7.3.1,Intensidad energética medida en función de la energía primaria y el PIB,Intensidad energética medida en función de la energía primaria y el PIB,,,complete,no,no,no,line,no,,no,no,no,2007,Anual,no,,no,,,,,,,
7,"Garantizar el acceso a una energía asequible, fiable, sostenible y moderna para todos",7.a,"De aquí a 2030, aumentar la cooperación internacional para facilitar el acceso a la investigación y la tecnología relativas a la energía limpia, incluidas las fuentes renovables, la eficiencia energética y las tecnologías avanzadas y menos contaminantes de combustibles fósiles, y promover la inversión en infraestructura energética y tecnologías limpias",7.a.1,"Corrientes financieras internacionales hacia los países en desarrollo para apoyar la investigación y el desarrollo de energías limpias y la producción de energía renovable, incluidos los sistemas híbridos",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
7,"Garantizar el acceso a una energía asequible, fiable, sostenible y moderna para todos",7.b,"De aquí a 2030, ampliar la infraestructura y mejorar la tecnología para prestar servicios energéticos modernos y sostenibles para todos en los países en desarrollo, en particular los países menos adelantados, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",7.b.1,Capacidad instalada de generación de energía renovable en los países en desarrollo y en los países desarrollados (en vatios per cápita),Capacidad instalada de generación de energía renovable (en vatios per cápita),,,complete,no,no,no,line,si,,no,si,si,2010,Anual,si,,no,,,,,,,
8,"Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",8.1,"Mantener el crecimiento económico per cápita de conformidad con las circunstancias nacionales y, en particular, un crecimiento del producto interno bruto de al menos el 7% anual en los países menos adelantados",8.1.1,Tasa de crecimiento anual del PIB real per cápita,Tasa de crecimiento anual del PIB real per cápita,,,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
